Date,breadth_60_sessions_ago,breadth,breadth_fall_60_points,breadth_below_60,ndx_return_60_pct,original_price_rise_met,canonical_divergence,fall_15,fall_20,fall_25,price,next_session_open,episode_onset,new_without_price_rise
2008-03-24,52.86,30.35,22.509999999999998,True,-14.761676579192141,False,False,True,True,False,1814.4,1816.33,False,True
2008-03-25,52.86,32.38,20.479999999999997,True,-14.619034694469669,False,False,True,True,False,1824.54,1815.83,False,True
2008-03-27,48.98,28.11,20.869999999999997,True,-15.621840962483091,False,False,True,True,False,1777.89,1788.56,True,True
2008-03-28,47.96,25.46,22.5,True,-15.221614154911666,False,False,True,True,False,1767.57,1772.96,False,True
2008-07-28,49.8,25.45,24.349999999999998,True,-8.960130072105187,False,False,True,True,False,1802.99,1813.3,True,True
2008-07-29,50.2,29.9,20.300000000000004,True,-6.878352263266507,False,False,True,True,False,1845.55,1850.29,False,True
2008-10-07,26.26,5.05,21.21,True,-26.031267553934022,False,False,True,True,False,1329.98,1298.63,True,True
2008-10-08,25.25,4.44,20.81,True,-26.009397503266886,False,False,True,True,False,1330.61,1349.55,False,True
2008-10-09,29.7,1.62,28.08,True,-30.846534734010532,False,False,True,True,True,1275.1,1234.9,False,True
2008-10-10,29.09,2.63,26.46,True,-31.490663458270163,False,False,True,True,True,1269.8,1338.6,False,True
2008-10-13,30.51,5.25,25.26,True,-21.592997043708152,False,False,True,True,True,1429.54,1470.85,False,True
2008-10-14,31.72,3.64,28.08,True,-25.012639029322546,False,False,True,True,True,1364.59,1351.38,False,True
2008-10-15,33.33,2.22,31.11,True,-31.696511896004655,False,False,True,True,True,1244.23,1256.21,False,True
2008-10-16,33.13,4.04,29.090000000000003,True,-28.857907626953338,False,False,True,True,True,1312.97,1291.58,False,True
2008-10-17,27.27,3.03,24.24,True,-27.807680877059738,False,False,True,True,False,1311.72,1329.68,False,True
2008-10-20,28.69,4.44,24.25,True,-26.74122011318405,False,False,True,True,False,1352.76,1329.68,False,True
2008-10-21,25.45,4.24,21.21,True,-28.81657690835778,False,False,True,True,False,1283.43,1272.87,False,True
2008-10-22,29.9,2.83,27.07,True,-32.969033621413665,False,False,True,True,True,1237.09,1240.18,False,True
2008-10-23,33.94,2.83,31.11,True,-33.11960276338514,False,False,True,True,True,1239.16,1149.12,False,True
2008-10-24,32.73,2.83,29.9,True,-34.98255955438986,False,False,True,True,True,1202.27,1182.62,False,True
2008-10-27,31.31,2.63,28.68,True,-35.957209180098104,False,False,True,True,True,1169.78,1210.03,False,True
2008-10-28,28.08,4.24,23.839999999999996,True,-28.106092506815006,False,False,True,True,False,1297.57,1292.29,False,True
2008-10-29,34.55,4.04,30.509999999999998,True,-30.358976553140515,False,False,True,True,True,1302.12,1333.27,False,True
2008-10-30,36.16,5.45,30.709999999999997,True,-29.61518776283367,False,False,True,True,True,1333.94,1318.39,False,True
2008-10-31,33.54,6.87,26.669999999999998,True,-29.00446255232462,False,False,True,True,True,1334.78,1333.19,False,True
2008-11-03,39.19,6.67,32.519999999999996,True,-30.70661343660933,False,False,True,True,True,1334.75,1363.3,False,True
2008-11-04,42.42,8.69,33.730000000000004,True,-28.993473210284193,False,False,True,True,True,1378.4,1359.82,False,True
2008-11-05,41.21,5.05,36.160000000000004,True,-33.027660001957685,False,False,True,True,True,1299.98,1278.05,False,True
2008-11-06,40.4,3.64,36.76,True,-36.047517533290076,False,False,True,True,True,1241.97,1258.43,False,True
2008-11-07,41.41,4.24,37.169999999999995,True,-35.26608904590762,False,False,True,True,True,1271.62,1297.97,False,True
2008-11-10,43.03,4.44,38.59,True,-36.09391283025808,False,False,True,True,True,1251.0,1236.45,False,True
2008-11-11,40.0,3.64,36.36,True,-36.586640451182284,False,False,True,True,True,1225.59,1204.16,False,True
2008-11-12,37.58,2.83,34.75,True,-38.9431439528889,False,False,True,True,True,1165.38,1167.83,False,True
2008-11-13,38.18,5.05,33.13,True,-35.13240844319453,False,False,True,True,True,1240.93,1209.6,False,True
2008-11-14,38.59,3.23,35.36000000000001,True,-38.13367318040215,False,False,True,True,True,1179.63,1157.54,False,True
2008-11-17,42.63,3.23,39.400000000000006,True,-40.35837988682195,False,False,True,True,True,1151.96,1158.08,False,True
2008-11-18,37.17,3.43,33.74,True,-38.84014563004043,False,False,True,True,True,1155.75,1154.16,False,True
2008-11-19,39.39,2.63,36.76,True,-42.342762627762,False,False,True,True,True,1087.6,1076.5,False,True
2008-11-20,40.81,2.02,38.79,True,-45.455454401936535,False,False,True,True,True,1036.51,1059.69,False,True
2008-11-21,45.45,2.83,42.620000000000005,True,-43.3158235515268,False,False,True,True,True,1085.57,1106.02,False,True
2008-11-24,40.61,3.43,37.18,True,-38.35432086898011,False,False,True,True,True,1154.34,1164.36,False,True
2008-11-25,41.01,3.43,37.58,True,-38.24359237679311,False,False,True,True,True,1142.58,1126.95,False,True
2008-11-26,38.79,3.64,35.15,True,-34.913724912579305,False,False,True,True,True,1193.09,1181.43,False,True
2008-11-28,30.71,4.24,26.47,True,-33.188902286480584,False,False,True,True,True,1185.75,1156.53,False,True
2008-12-01,30.3,2.22,28.080000000000002,True,-38.29083320608744,False,False,True,True,True,1091.16,1109.99,False,True
2008-12-02,39.19,2.83,36.36,True,-35.90289004225872,False,False,True,True,True,1130.0,1103.94,False,True
2008-12-03,32.53,3.84,28.69,True,-32.25872033922917,False,False,True,True,True,1166.2,1144.3,False,True
2008-12-04,33.94,2.83,31.11,True,-35.11481125616345,False,False,True,True,True,1127.75,1113.45,False,True
2008-12-05,36.16,4.85,31.309999999999995,True,-33.59061821667184,False,False,True,True,True,1177.87,1202.78,False,True
2008-12-08,37.17,5.05,32.120000000000005,True,-30.675162551708148,False,False,True,True,True,1225.06,1204.72,False,True
2008-12-09,27.88,3.64,24.24,True,-28.90774336542633,False,False,True,True,False,1212.45,1223.48,False,True
2008-12-10,32.73,4.04,28.689999999999998,True,-29.099577745812255,False,False,True,True,True,1222.38,1210.84,False,True
2008-12-12,33.33,3.64,29.689999999999998,True,-28.912702807790648,False,False,True,True,True,1206.65,1206.88,True,True
2008-12-15,41.01,3.23,37.78,True,-32.27338888061156,False,False,True,True,True,1181.87,1194.82,False,True
2008-12-16,28.28,5.45,22.830000000000002,True,-25.358056112465032,False,False,True,True,False,1243.49,1225.68,False,True
2008-12-19,28.89,4.65,24.240000000000002,True,-27.872359337501106,False,False,True,True,False,1217.19,1212.31,True,True
2008-12-22,28.69,4.65,24.04,True,-28.88028994521662,False,False,True,True,False,1189.15,1194.64,False,True
2010-05-20,83.4,50.6,32.800000000000004,True,-0.6835824354072595,False,False,True,True,True,1800.12,1772.34,True,True
2010-05-21,82.8,56.6,26.199999999999996,True,0.5438769712782232,False,False,True,True,True,1822.77,1818.46,False,True
2010-05-24,83.0,52.2,30.799999999999997,True,-0.1869487760353672,False,False,True,True,True,1815.28,1769.32,False,True
2010-05-25,84.6,50.6,33.99999999999999,True,-1.663778162911611,False,False,True,True,True,1815.68,1827.58,False,True
2010-05-26,85.0,49.6,35.4,True,-2.95698489096321,False,False,True,True,True,1796.47,1837.65,False,True
2010-05-28,86.6,59.0,27.599999999999994,True,-0.3941453552147589,False,False,True,True,True,1852.39,1846.6,True,True
2010-06-01,88.6,48.6,39.99999999999999,True,-2.8339051976108753,False,False,True,True,True,1835.04,1844.69,False,True
2010-06-02,89.2,59.6,29.6,True,-0.5976021873297821,False,False,True,True,True,1879.59,1883.25,False,True
2010-06-04,90.4,45.4,45.00000000000001,True,-4.449370224528648,False,False,True,True,True,1832.04,1839.77,True,True
2010-06-07,90.8,38.6,52.199999999999996,True,-6.531310264527157,False,False,True,True,True,1798.16,1799.26,False,True
2010-06-08,90.6,44.0,46.599999999999994,True,-6.689253441278719,False,False,True,True,True,1795.7,1805.87,False,True
2010-06-09,90.4,42.8,47.60000000000001,True,-7.3522595295012145,False,False,True,True,True,1778.92,1800.57,False,True
2010-06-10,92.0,53.6,38.4,True,-5.28661035896163,False,False,True,True,True,1830.09,1814.25,False,True
2010-06-11,92.0,55.4,36.6,True,-4.6002003904514925,False,False,True,True,True,1847.15,1862.7,False,True
2010-06-14,92.0,55.8,36.2,True,-5.064971141084607,False,False,True,True,True,1845.48,1855.69,False,True
2010-06-21,89.4,59.8,29.60000000000001,True,-2.735038350050034,False,False,True,True,True,1895.84,1903.31,True,True
2010-06-22,89.2,55.0,34.2,True,-3.6919436862078436,False,False,True,True,True,1880.54,1883.97,False,True
2010-06-23,90.0,55.0,35.0,True,-4.425816583555131,False,False,True,True,True,1874.42,1868.47,False,True
2010-06-24,90.0,48.4,41.6,True,-6.268928230248583,False,False,True,True,True,1844.59,1848.82,False,True
2010-06-25,89.8,48.8,41.0,True,-6.118447256349757,False,False,True,True,True,1838.52,1843.27,False,True
2010-06-28,91.4,48.2,43.2,True,-6.305497152421968,False,False,True,True,True,1836.0,1805.55,False,True
2010-06-29,92.8,35.0,57.8,True,-10.808310117654196,False,False,True,True,True,1764.06,1761.98,False,True
2010-06-30,93.4,31.4,62.00000000000001,True,-12.251065869471978,False,False,True,True,True,1739.14,1741.93,False,True
2010-07-01,92.2,30.6,61.6,True,-12.283922520608904,False,False,True,True,True,1734.41,1736.25,False,True
2010-07-02,91.8,27.2,64.6,True,-12.74227178868398,False,False,True,True,True,1728.34,1752.98,False,True
2010-07-06,93.0,28.4,64.6,True,-13.023771202799795,False,False,True,True,True,1734.68,1739.01,False,True
2010-07-07,93.0,39.8,53.2,True,-10.318943702553051,False,False,True,True,True,1789.72,1801.55,False,True
2010-07-08,92.6,44.2,48.39999999999999,True,-10.25546334233286,False,False,True,True,True,1798.31,1797.04,False,True
2010-07-09,94.2,49.0,45.2,True,-10.549481964885988,False,False,True,True,True,1814.79,1814.49,False,True
2010-07-12,93.2,46.6,46.6,True,-10.674273044774951,False,False,True,True,True,1821.03,1835.02,False,True
2010-07-13,91.8,52.2,39.599999999999994,True,-8.33697661016275,False,False,True,True,True,1845.03,1847.92,False,True
2010-07-14,91.6,52.6,38.99999999999999,True,-7.952203344375297,False,False,True,True,True,1853.41,1849.24,False,True
2010-07-15,92.8,52.8,40.0,True,-8.270409171773075,False,False,True,True,True,1856.24,1845.5,False,True
2010-07-16,92.2,42.2,50.0,True,-11.356431215071783,False,False,True,True,True,1803.48,1807.99,False,True
2010-07-19,92.0,44.8,47.2,True,-11.04461264644332,False,False,True,True,True,1819.28,1789.93,False,True
2010-07-20,93.0,48.6,44.4,True,-10.444064943342424,False,False,True,True,True,1840.67,1859.6,False,True
2010-07-21,92.4,43.8,48.60000000000001,True,-11.31185062637562,False,False,True,True,True,1817.3,1842.38,False,True
2010-07-22,88.4,54.0,34.400000000000006,True,-7.135202492211845,False,False,True,True,True,1863.1,1851.81,False,True
2010-07-23,90.2,56.0,34.2,True,-6.585507997150808,False,False,True,True,True,1875.38,1875.77,False,True
2010-07-27,87.8,58.2,29.599999999999994,True,-5.589239389592282,False,False,True,True,True,1888.81,1887.46,True,True
2010-07-28,89.4,54.6,34.800000000000004,True,-7.82535932270132,False,False,True,True,True,1872.62,1884.07,False,True
2010-07-29,83.0,53.8,29.200000000000003,True,-5.519129290949076,False,False,True,True,True,1860.3,1842.33,False,True
2010-07-30,83.6,53.2,30.39999999999999,True,-4.813456844341402,False,False,True,True,True,1864.0,1886.61,False,True
2010-08-06,82.6,59.6,22.999999999999993,True,-3.6799319693457067,False,False,True,True,False,1902.88,1911.38,True,True
2010-08-11,74.0,48.2,25.799999999999997,True,-3.658148215823953,False,False,True,True,True,1845.38,1808.63,True,True
2010-08-12,70.4,45.0,25.400000000000006,True,-2.9087575381810837,False,False,True,True,True,1832.17,1825.29,False,True
2010-08-13,67.6,43.6,23.999999999999993,True,-2.915523481120097,False,False,True,True,False,1818.8,1806.97,False,True
2010-08-23,62.6,39.0,23.6,True,-2.920476080549317,False,False,True,True,False,1808.31,1783.2,True,True
2010-08-24,59.0,32.6,26.4,True,-4.163270153693343,False,False,True,True,True,1775.27,1762.68,False,True
2010-08-26,59.6,32.6,27.0,True,-5.882665900542139,False,False,True,True,True,1769.02,1780.11,True,True
2010-08-27,60.6,39.6,21.0,True,-5.487270924110865,False,False,True,True,False,1791.64,1785.98,False,True
2011-07-27,92.38,56.42,35.959999999999994,True,-1.5422753136126177,False,False,True,True,True,2367.16,2367.44,True,True
2011-07-28,92.59,54.81,37.78,True,-0.8788866599799494,False,False,True,True,True,2371.77,2349.3,False,True
2011-07-29,91.4,52.2,39.2,True,-1.0345506406255978,False,False,True,True,True,2362.81,2391.42,False,True
2011-08-01,91.0,48.99,42.01,True,-0.8908685968819552,False,False,True,True,True,2354.05,2340.73,False,True
2011-08-02,91.38,39.35,52.029999999999994,True,-3.7903137824251587,False,False,True,True,True,2292.85,2294.94,False,True
2011-08-03,91.18,38.55,52.63000000000001,True,-3.2702208727001802,False,False,True,True,True,2312.78,2275.3,False,True
2011-08-04,91.78,22.28,69.5,True,-8.466211873017194,False,False,True,True,True,2207.2,2227.49,False,True
2011-08-05,90.58,24.09,66.49,True,-8.303107292693923,False,False,True,True,True,2194.38,2127.87,False,True
2011-08-08,90.78,9.6,81.18,True,-14.435875392978915,False,False,True,True,True,2060.29,2095.99,False,True
2011-08-09,90.18,17.6,72.58000000000001,True,-9.181503337200104,False,False,True,True,True,2160.79,2110.14,False,True
2011-08-10,89.17,12.19,76.98,True,-11.324935303804773,False,False,True,True,True,2073.09,2108.92,False,True
2011-08-11,88.57,20.39,68.17999999999999,True,-7.528877623735342,False,False,True,True,True,2167.07,2176.54,False,True
2011-08-12,89.37,22.0,67.37,True,-7.655684631498749,False,False,True,True,True,2182.05,2189.49,False,True
2011-08-15,88.77,28.0,60.769999999999996,True,-6.5642051424882,False,False,True,True,True,2214.12,2190.14,False,True
2011-08-16,87.17,25.79,61.38,True,-6.6835925373070815,False,False,True,True,True,2194.27,2193.3,False,True
2011-08-17,83.76,26.39,57.370000000000005,True,-5.833959201995887,False,False,True,True,True,2181.62,2116.79,False,True
2011-08-18,83.56,16.6,66.96000000000001,True,-10.0071628573289,False,False,True,True,True,2073.03,2053.01,False,True
2011-08-19,84.56,15.0,69.56,True,-11.80164001817433,False,False,True,True,True,2038.22,2084.27,False,True
2011-08-22,84.96,14.19,70.77,True,-12.089787740817648,False,False,True,True,True,2044.73,2059.03,False,True
2011-08-23,86.37,22.6,63.77,True,-8.85325479754634,False,False,True,True,True,2129.27,2121.52,False,True
2011-08-24,87.77,25.79,61.98,True,-9.588879428797824,False,False,True,True,True,2145.04,2141.86,False,True
2011-08-25,81.19,21.2,59.989999999999995,True,-9.225913678481623,False,False,True,True,True,2108.21,2101.91,False,True
2011-08-26,80.8,25.2,55.599999999999994,True,-7.079984527442306,False,False,True,True,True,2161.97,2188.67,False,True
2011-08-29,77.35,32.0,45.349999999999994,True,-2.981708407676098,False,False,True,True,True,2223.96,2212.07,False,True
2011-08-30,72.14,34.4,37.74,True,-1.617512574302693,False,False,True,True,True,2237.69,2248.19,False,True
2011-08-31,72.34,35.2,37.14,True,-1.231841901135311,False,False,True,True,True,2241.01,2245.01,False,True
2011-09-01,69.73,32.79,36.940000000000005,True,-1.5020706736680323,False,False,True,True,True,2219.05,2178.11,False,True
2011-09-02,71.34,25.2,46.14,True,-3.9359227173021982,False,False,True,True,True,2167.83,2116.48,False,True
2011-09-06,66.53,24.0,42.53,True,-2.408277017140248,False,False,True,True,True,2167.6,2198.61,False,True
2011-09-07,64.32,31.2,33.11999999999999,True,0.06614828014470664,False,False,True,True,True,2223.75,2212.71,False,True
2011-09-08,69.73,28.0,41.730000000000004,True,-1.6019801452225035,False,False,True,True,True,2214.29,2197.72,False,True
2011-09-09,62.72,22.2,40.519999999999996,True,-2.0529558490002486,False,False,True,True,True,2163.66,2145.78,False,True
2011-09-12,62.12,23.6,38.519999999999996,True,-0.36773897351277673,False,False,True,True,True,2191.84,2197.66,False,True
2011-09-13,63.32,24.79,38.53,True,1.2594848971253514,False,False,True,True,True,2220.58,2233.66,False,True
2011-09-14,65.53,28.0,37.53,True,2.1951949772269552,False,False,True,True,True,2252.75,2273.22,False,True
2011-09-15,69.93,32.59,37.34,True,1.5427520849801368,False,False,True,True,True,2286.56,2284.28,False,True
2011-09-16,68.73,34.4,34.330000000000005,True,3.14614782511462,True,True,True,True,True,2306.09,2277.64,False,False
2011-09-19,67.93,32.59,35.34,True,2.381765371056077,False,False,True,True,True,2308.76,2318.55,False,True
2011-09-20,64.12,31.39,32.730000000000004,True,3.5556096812896287,True,True,True,True,True,2295.89,2308.41,False,False
2011-09-21,66.33,24.79,41.54,True,0.2690654637161449,False,False,True,True,True,2258.3,2196.63,False,True
2011-09-22,69.93,19.2,50.730000000000004,True,-4.425680848736735,False,False,True,True,True,2184.59,2165.75,False,True
2011-09-23,72.74,20.79,51.949999999999996,True,-3.8166341967285855,False,False,True,True,True,2206.86,2216.66,False,True
2011-09-26,75.75,24.6,51.15,True,-3.9048286718249337,False,False,True,True,True,2234.28,2270.69,False,True
2011-09-27,80.36,26.85,53.51,True,-4.566801756592498,False,False,True,True,True,2253.55,2266.29,False,True
2011-09-28,78.75,22.2,56.55,True,-6.341488101011716,False,False,True,True,True,2220.84,2255.55,False,True
2011-09-29,78.15,23.0,55.150000000000006,True,-7.605377998637852,False,False,True,True,True,2197.68,2167.24,False,True
2011-09-30,82.12,19.39,62.730000000000004,True,-11.343658434491422,False,False,True,True,True,2139.18,2128.02,False,True
2011-10-03,77.71,14.39,63.31999999999999,True,-13.336021181350766,False,False,True,True,True,2085.04,2064.01,False,True
2011-10-04,70.48,17.23,53.25,True,-9.855630821337847,False,False,True,True,True,2129.21,2121.03,False,True
2011-10-05,69.07,18.83,50.239999999999995,True,-6.870069417481939,False,False,True,True,True,2182.77,2181.58,False,True
2011-10-06,70.08,23.84,46.239999999999995,True,-5.71494157105632,False,False,True,True,True,2217.99,2217.51,False,True
2011-10-07,66.46,23.44,43.019999999999996,True,-5.26007930978124,False,False,True,True,True,2202.76,2241.17,False,True
2011-10-10,67.06,29.85,37.21,True,-3.310603521069988,False,False,True,True,True,2278.65,2272.64,False,True
2011-10-11,62.24,29.25,32.99,True,-2.0942743418330134,False,False,True,True,True,2294.92,2316.76,False,True
2011-10-12,68.07,30.26,37.80999999999999,True,-3.7941430340634796,False,False,True,True,True,2307.18,2300.86,False,True
2011-10-13,68.07,30.66,37.41,True,-2.5513024541418905,False,False,True,True,True,2326.88,2360.0,False,True
2011-10-14,73.49,33.26,40.23,True,-1.343459887532017,False,False,True,True,True,2371.94,2359.53,False,True
2011-10-17,73.09,29.45,43.64,True,-3.915208890718247,False,False,True,True,True,2334.38,2331.98,False,True
2011-10-18,69.87,34.2,35.67,True,-2.4453932306169213,False,False,True,True,True,2364.87,2348.52,False,True
2011-10-19,66.86,32.59,34.269999999999996,True,-4.636440346580494,False,False,True,True,True,2316.81,2317.34,False,True
2011-10-20,56.42,32.4,24.020000000000003,True,-2.571435813379741,False,False,True,True,False,2306.29,2332.21,False,True
2012-05-16,80.8,59.4,21.4,True,-1.10723330656618,False,False,True,True,False,2561.56,2562.13,True,True
2012-05-17,79.8,53.79,26.009999999999998,True,-2.741706657156817,False,False,True,True,True,2509.05,2509.9,False,True
2012-05-18,81.19,50.2,30.989999999999995,True,-4.48567013368375,False,False,True,True,True,2478.53,2482.31,False,True
2012-05-21,80.59,56.4,24.190000000000005,True,-2.257114441615704,False,False,True,True,False,2545.43,2553.58,False,True
2012-05-22,81.19,56.59,24.599999999999994,True,-2.591723058509432,False,False,True,True,False,2539.2,2534.66,False,True
2012-05-23,81.0,57.11,23.89,True,-3.280095387816795,False,False,True,True,False,2547.08,2553.12,False,True
2012-05-24,79.59,56.91,22.680000000000007,True,-3.4977698143418112,False,False,True,True,False,2531.35,2532.32,False,True
2012-05-25,81.19,55.71,25.479999999999997,True,-4.406591161851148,False,False,True,True,True,2527.05,2542.66,False,True
2012-05-30,79.8,53.21,26.589999999999996,True,-2.964526639438303,False,False,True,True,True,2537.4,2535.87,True,True
2012-05-31,74.4,52.0,22.400000000000006,True,-2.475134707120641,False,False,True,True,False,2524.87,2510.82,False,True
2012-06-01,76.19,42.59,33.599999999999994,True,-5.714285714285716,False,False,True,True,True,2458.83,2458.97,False,True
2012-06-04,79.19,41.79,37.4,True,-6.031063484479626,False,False,True,True,True,2478.13,2467.81,False,True
2012-06-05,80.8,44.4,36.4,True,-6.020363828702036,False,False,True,True,True,2487.5,2504.08,False,True
2012-06-06,80.59,52.5,28.090000000000003,True,-3.798099627859519,False,False,True,True,True,2546.32,2569.24,False,True
2012-06-07,84.0,51.9,32.1,True,-6.006457998910076,False,False,True,True,True,2535.41,2529.42,False,True
2012-06-08,82.16,51.9,30.259999999999998,True,-5.508767136437975,False,False,True,True,True,2559.21,2578.73,False,True
2012-06-11,83.56,50.1,33.46,True,-7.279016056490562,False,False,True,True,True,2517.18,2523.01,False,True
2012-06-12,85.17,53.1,32.07,True,-6.140564291980932,False,False,True,True,True,2546.2,2541.72,False,True
2012-06-13,84.16,50.5,33.66,True,-7.530202029810562,False,False,True,True,True,2527.44,2529.28,False,True
2012-06-14,84.36,52.3,32.06,True,-7.220113748022938,False,False,True,True,True,2539.97,2543.85,False,True
2012-06-15,83.16,56.11,27.049999999999997,True,-6.0525123498290085,False,False,True,True,True,2571.23,2570.98,False,True
2012-06-18,81.96,56.11,25.849999999999994,True,-5.088046860699247,False,False,True,True,True,2592.52,2606.43,False,True
2012-06-21,85.57,52.5,33.06999999999999,True,-8.093108852242171,False,False,True,True,True,2556.96,2562.28,True,True
2012-06-22,83.96,54.5,29.459999999999994,True,-6.692241345088535,False,False,True,True,True,2585.53,2562.98,False,True
2012-06-25,83.56,49.09,34.47,True,-8.273202874676421,False,False,True,True,True,2533.54,2541.21,False,True
2012-06-26,84.16,50.3,33.86,True,-7.45589361478185,False,False,True,True,True,2549.84,2558.67,False,True
2012-06-27,85.57,54.5,31.069999999999993,True,-7.861242197656959,False,False,True,True,True,2565.53,2565.53,False,True
2012-06-28,84.56,52.5,32.06,True,-8.84475236993223,False,False,True,True,True,2536.65,2566.84,False,True
2012-07-09,80.76,56.94,23.820000000000007,True,-4.742250735331699,False,False,True,True,False,2610.31,2620.33,True,True
2012-07-10,77.55,53.92,23.629999999999995,True,-4.204165261820158,False,False,True,True,False,2585.52,2580.07,False,True
2012-07-11,77.35,54.72,22.629999999999995,True,-3.711845998277219,False,False,True,True,False,2570.99,2561.68,False,True
2012-07-12,80.96,50.5,30.459999999999994,True,-6.545796341579823,False,False,True,True,True,2545.3,2545.98,False,True
2012-07-13,79.95,57.54,22.410000000000004,True,-4.829279786756214,False,False,True,True,False,2584.97,2579.96,False,True
2012-07-16,78.95,55.93,23.020000000000003,True,-4.085498842497826,False,False,True,True,False,2577.05,2591.78,False,True
2012-07-17,78.75,57.34,21.409999999999997,True,-3.15354030582502,False,False,True,True,False,2591.65,2586.86,False,True
2012-07-20,79.15,56.53,22.620000000000005,True,-3.3798097150153916,False,False,True,True,False,2618.04,2575.29,True,True
2012-07-23,80.76,52.31,28.450000000000003,True,-4.964718574212091,False,False,True,True,True,2589.93,2593.39,False,True
2012-07-24,80.76,49.89,30.870000000000005,True,-6.342883407384714,False,False,True,True,True,2567.46,2551.7,False,True
2012-07-25,80.16,50.5,29.659999999999997,True,-6.406038888562538,False,False,True,True,True,2549.2,2588.2,False,True
2012-07-26,81.8,56.13,25.669999999999995,True,-5.209907147991144,False,False,True,True,True,2584.85,2600.03,False,True
2012-11-13,71.0,50.2,20.799999999999997,True,-7.450263539119028,False,False,True,True,False,2561.86,2574.62,True,True
2012-11-14,71.19,43.2,27.989999999999995,True,-8.935366687048173,False,False,True,True,True,2531.87,2534.24,False,True
2012-11-15,71.19,44.59,26.599999999999994,True,-9.336896129409944,False,False,True,True,True,2524.36,2525.89,False,True
2012-11-16,71.19,47.0,24.189999999999998,True,-8.586682057571604,False,False,True,True,False,2534.16,2564.23,False,True
2014-02-03,82.16,59.03,23.129999999999995,True,1.5250146068543025,False,False,True,True,False,3440.5,3460.13,True,True
2014-08-07,80.32,58.79,21.529999999999994,True,6.834702710785812,True,True,True,True,False,3857.94,3864.09,True,False
2014-10-01,85.19,56.4,28.79,True,3.1228730328384247,True,True,True,True,True,3984.74,3984.8,True,False
2014-10-02,85.8,55.79,30.009999999999998,True,2.3879308794706233,False,False,True,True,True,3985.87,4004.75,False,True
2014-10-06,84.4,58.2,26.200000000000003,True,2.8604869153660673,False,False,True,True,True,4016.27,3999.25,True,True
2014-10-07,85.19,49.4,35.79,True,0.7413232352537102,False,False,True,True,True,3958.59,3960.79,False,True
2014-10-08,84.8,58.4,26.4,True,3.2359590747103706,True,True,True,True,True,4041.12,4031.61,False,False
2014-10-09,85.0,50.4,34.6,True,0.9406636777686606,False,False,True,True,True,3969.32,3946.32,False,True
2014-10-10,78.8,43.2,35.599999999999994,True,-0.18437291291152347,False,False,True,True,True,3870.86,3866.89,False,True
2014-10-13,83.59,38.0,45.59,True,-3.3478092027950046,False,False,True,True,True,3807.99,3837.22,False,True
2014-10-14,80.8,37.79,43.01,True,-3.144016227180524,False,False,True,True,True,3810.45,3738.72,False,True
2014-10-15,82.8,35.79,47.01,True,-4.433792236509304,False,False,True,True,True,3785.97,3706.7,False,True
2014-10-16,82.4,36.2,46.2,True,-5.541883352273724,False,False,True,True,True,3765.28,3815.72,False,True
2014-10-17,83.8,41.0,42.8,True,-4.210695447618629,False,False,True,True,True,3815.47,3813.59,False,True
2014-10-20,79.19,46.0,33.19,True,-2.3978855834316914,False,False,True,True,True,3870.08,3916.65,False,True
2014-10-21,78.4,55.79,22.610000000000007,True,0.10460672911143387,False,False,True,True,False,3971.39,3980.49,False,True
2014-10-22,76.19,51.2,24.989999999999995,True,-0.23844224469125042,False,False,True,True,False,3949.59,3989.86,False,True
2014-10-23,76.4,56.4,20.000000000000007,True,0.9104467476679146,False,False,True,True,False,4012.27,4019.84,False,True
2015-07-08,65.13,44.64,20.489999999999995,True,-1.3070368614785943,False,False,True,True,False,4351.58,4410.27,True,True
2015-07-09,67.53,46.06,21.47,True,-1.0373722328971158,False,False,True,True,False,4352.03,4405.99,False,True
2015-07-10,70.54,49.49,21.050000000000004,True,-0.09899356541824833,False,False,True,True,False,4420.15,4457.76,False,True
2015-07-24,69.13,48.39,20.739999999999995,True,1.542506377906272,False,False,True,True,False,4557.38,4530.36,True,True
2015-08-21,64.12,34.06,30.060000000000002,True,-7.460656222027207,False,False,True,True,True,4197.27,3847.12,True,True
2015-08-24,58.71,19.92,38.79,True,-10.417567792380634,False,False,True,True,True,4038.6,4187.28,False,True
2015-08-25,60.55,17.13,43.42,True,-11.179716266572315,False,False,True,True,True,4016.32,4141.24,False,True
2015-08-26,60.15,25.89,34.26,True,-6.4159915189769485,False,False,True,True,True,4219.6,4281.63,False,True
2015-08-27,60.95,32.27,28.68,True,-4.315177903740386,False,False,True,True,True,4324.82,4307.05,False,True
2015-08-28,56.77,32.07,24.700000000000003,True,-3.5192543843031943,False,False,True,True,False,4329.12,4299.88,False,True
2015-08-31,56.17,29.28,26.89,True,-4.525383108601588,False,False,True,True,True,4274.58,4177.94,False,True
2015-09-01,54.18,21.75,32.43,True,-6.518982200238299,False,False,True,True,True,4142.63,4207.68,False,True
2015-09-02,53.38,26.14,27.240000000000002,True,-3.8707112866761095,False,False,True,True,True,4256.23,4267.34,False,True
2015-09-03,57.96,27.34,30.62,True,-5.591622709822408,False,False,True,True,True,4234.65,4175.62,False,True
2015-09-04,57.76,24.0,33.76,True,-6.7673394274663785,False,False,True,True,True,4184.72,4267.4,False,True
2015-09-08,56.17,29.6,26.57,True,-3.373755834918135,False,False,True,True,True,4303.53,4346.36,False,True
