time,open,high,low,close,Volume,Volume MA
1992-03-26,590,590,590,590,,
1992-03-27,525,525,525,525,,
1992-03-30,592,592,592,592,,
1992-03-31,547,547,547,547,,
1992-04-01,501,501,501,501,,
1992-04-02,505,505,505,505,,
1992-04-03,590,590,590,590,,
1992-04-06,505,505,505,505,,
1992-04-07,430,430,430,430,,
1992-04-08,417,417,417,417,,
1992-04-09,450,450,450,450,,
1992-04-10,498,498,498,498,,
1992-04-13,486,486,486,486,,
1992-04-14,489,489,489,489,,
1992-04-15,486,486,486,486,,
1992-04-16,521,521,521,521,,
1992-04-20,490,490,490,490,,
1992-04-21,525,525,525,525,,
1992-04-22,531,531,531,531,,
1992-04-23,553,553,553,553,,
1992-04-24,536,536,536,536,,
1992-04-27,527,527,527,527,,
1992-04-29,522,522,522,522,,
1992-04-30,483,483,483,483,,
1992-05-01,544,544,544,544,,
1992-05-04,489,489,489,489,,
1992-05-05,525,525,525,525,,
1992-05-06,551,551,551,551,,
1992-05-07,593,593,593,593,,
1992-05-08,598,598,598,598,,
1992-05-12,553,553,553,553,,
1992-05-14,543,543,543,543,,
1992-05-29,567,567,567,567,,
1992-06-01,549,549,549,549,,
1992-06-02,555,555,555,555,,
1992-06-03,576,576,576,576,,
1992-06-04,545,545,545,545,,
1992-06-05,583,583,583,583,,
1992-06-08,584,584,584,584,,
1992-06-09,558,558,558,558,,
1992-06-10,556,556,556,556,,
1992-06-11,626,626,626,626,,
1992-06-12,572,572,572,572,,
1992-06-15,586,586,586,586,,
1992-06-16,539,539,539,539,,
1992-06-17,455,455,455,455,,
1992-06-18,551,551,551,551,,
1992-06-19,555,555,555,555,,
1992-06-22,526,526,526,526,,
1992-06-23,563,563,563,563,,
1992-06-24,571,571,571,571,,
1992-06-25,621,621,621,621,,
1992-06-26,566,566,566,566,,
1992-06-29,489,489,489,489,,
1992-06-30,569,569,569,569,,
1992-07-01,521,521,521,521,,
1992-07-02,513,513,513,513,,
1992-07-06,537,537,537,537,,
1992-07-07,537,537,537,537,,
1992-07-08,593,593,593,593,,
1992-07-09,549,549,549,549,,
1992-07-10,612,612,612,612,,
1992-07-13,581,581,581,581,,
1992-07-14,564,564,564,564,,
1992-07-15,594,594,594,594,,
1992-07-16,597,597,597,597,,
1992-07-17,624,624,624,624,,
1992-07-20,569,569,569,569,,
1992-07-21,563,563,563,563,,
1992-07-22,593,593,593,593,,
1992-07-23,614,614,614,614,,
1992-07-24,582,582,582,582,,
1992-07-27,581,581,581,581,,
1992-07-28,490,490,490,490,,
1992-07-29,454,454,454,454,,
1992-07-30,592,592,592,592,,
1992-07-31,564,564,564,564,,
1992-08-03,569,569,569,569,,
1992-08-04,609,609,609,609,,
1992-08-05,577,577,577,577,,
1992-08-06,638,638,638,638,,
1992-08-07,608,608,608,608,,
1992-08-10,599,599,599,599,,
1992-08-11,612,612,612,612,,
1992-08-12,621,621,621,621,,
1992-08-13,606,606,606,606,,
1992-08-14,620,620,620,620,,
1992-08-17,600,600,600,600,,
1992-08-18,647,647,647,647,,
1992-08-19,598,598,598,598,,
1992-08-20,623,623,623,623,,
1992-08-21,621,621,621,621,,
1992-08-24,442,442,442,442,,
1992-08-25,601,601,601,601,,
1992-08-26,587,587,587,587,,
1992-08-27,573,573,573,573,,
1992-08-28,623,623,623,623,,
1992-08-31,597,597,597,597,,
1992-09-01,625,625,625,625,,
1992-09-02,597,597,597,597,,
1992-09-03,576,576,576,576,,
1992-09-04,635,635,635,635,,
1992-09-09,601,601,601,601,,
1992-09-10,585,585,585,585,,
1992-09-11,594,594,594,594,,
1992-09-14,484,484,484,484,,
1992-09-15,515,515,515,515,,
1992-09-16,578,578,578,578,,
1992-09-17,596,596,596,596,,
1992-09-18,574,574,574,574,,
1992-10-06,560,560,560,560,,
1992-10-07,626,626,626,626,,
1992-10-08,597,597,597,597,,
1992-10-09,603,603,603,603,,
1992-10-12,565,565,565,565,,
1992-10-13,594,594,594,594,,
1992-10-14,654,654,654,654,,
1992-10-15,642,642,642,642,,
1992-10-16,581,581,581,581,,
1992-10-19,541,541,541,541,,
1992-10-20,518,518,518,518,,
1992-10-21,595,595,595,595,,
1992-10-22,601,601,601,601,,
1992-10-23,615,615,615,615,,
1992-10-26,579,579,579,579,,
1992-10-27,608,608,608,608,,
1992-10-28,618,618,618,618,,
1992-10-29,606,606,606,606,,
1992-10-30,605,605,605,605,,
1992-11-02,525,525,525,525,,
1992-11-03,578,578,578,578,,
1992-11-04,614,614,614,614,,
1992-11-05,585,585,585,585,,
1992-11-06,573,573,573,573,,
1992-11-09,563,563,563,563,,
1992-11-10,571,571,571,571,,
1992-11-11,529,529,529,529,,
1992-11-12,582,582,582,582,,
1992-11-13,588,588,588,588,,
1992-11-16,577,577,577,577,,
1992-11-17,587,587,587,587,,
1992-11-18,572,572,572,572,,
1992-11-19,610,610,610,610,,
1992-11-20,577,577,577,577,,
1992-11-23,607,607,607,607,,
1992-11-24,557,557,557,557,,
1992-11-25,575,575,575,575,,
1992-11-27,650,650,650,650,,
1992-11-30,577,577,577,577,,
1992-12-01,580,580,580,580,,
1992-12-02,587,587,587,587,,
1992-12-03,610,610,610,610,,
1992-12-04,657,657,657,657,,
1992-12-07,541,541,541,541,,
1992-12-08,602,602,602,602,,
1992-12-09,587,587,587,587,,
1992-12-10,585,585,585,585,,
1992-12-11,628,628,628,628,,
1992-12-14,596,596,596,596,,
1992-12-15,632,632,632,632,,
1992-12-16,626,626,626,626,,
1992-12-17,632,632,632,632,,
1992-12-18,551,551,551,551,,
1992-12-21,568,568,568,568,,
1992-12-22,561,561,561,561,,
1992-12-23,612,612,612,612,,
1992-12-24,657,657,657,657,,
1992-12-28,589,589,589,589,,
1992-12-29,600,600,600,600,,
1992-12-30,610,610,610,610,,
1992-12-31,597,597,597,597,,
1993-01-04,506,506,506,506,,
1993-01-05,539,539,539,539,,
1993-01-06,575,575,575,575,,
1993-01-07,544,544,544,544,,
1993-01-08,568,568,568,568,,
1993-01-11,607,607,607,607,,
1993-01-12,635,635,635,635,,
1993-01-13,560,560,560,560,,
1993-01-14,543,543,543,543,,
1993-01-15,578,578,578,578,,
1993-01-18,573,573,573,573,,
1993-01-19,585,585,585,585,,
1993-01-20,572,572,572,572,,
1993-01-21,611,611,611,611,,
1993-01-22,575,575,575,575,,
1993-01-25,467,467,467,467,,
1993-01-26,530,530,530,530,,
1993-01-27,571,571,571,571,,
1993-01-28,619,619,619,619,,
1993-01-29,602,602,602,602,,
1993-02-01,584,584,584,584,,
1993-02-02,566,566,566,566,,
1993-02-03,525,525,525,525,,
1993-02-04,525,525,525,525,,
1993-02-05,541,541,541,541,,
1993-02-08,592,592,592,592,,
1993-02-09,555,555,555,555,,
1993-02-10,617,617,617,617,,
1993-02-11,614,614,614,614,,
1993-02-12,584,584,584,584,,
1993-02-16,372,372,372,372,,
1993-02-17,532,532,532,532,,
1993-02-18,563,563,563,563,,
1993-02-19,527,527,527,527,,
1993-02-22,483,483,483,483,,
1993-02-23,512,512,512,512,,
1993-02-24,553,553,553,553,,
1993-02-25,579,579,579,579,,
1993-02-26,564,564,564,564,,
1993-03-01,530,530,530,530,,
1993-03-02,568,568,568,568,,
1993-03-03,602,602,602,602,,
1993-03-04,616,616,616,616,,
1993-03-05,613,613,613,613,,
1993-03-08,483,483,483,483,,
1993-03-10,618,618,618,618,,
1993-03-11,622,622,622,622,,
1993-03-12,550,550,550,550,,
1993-03-15,590,590,590,590,,
1993-03-16,604,604,604,604,,
1993-03-17,599,599,599,599,,
1993-03-18,569,569,569,569,,
1993-03-19,604,604,604,604,,
1993-03-22,610,610,610,610,,
1993-03-23,623,623,623,623,,
1993-03-24,597,597,597,597,,
1993-03-25,614,614,614,614,,
1993-03-26,622,622,622,622,,
1993-03-29,625,625,625,625,,
1993-03-30,608,608,608,608,,
1993-03-31,633,633,633,633,,
1993-04-01,601,601,601,601,,
1993-04-02,470,470,470,470,,
1993-04-05,594,594,594,594,,
1993-04-06,572,572,572,572,,
1993-04-07,587,587,587,587,,
1993-04-08,614,614,614,614,,
1993-04-12,537,537,537,537,,
1993-04-13,546,546,546,546,,
1993-04-14,588,588,588,588,,
1993-04-15,581,581,581,581,,
1993-04-16,667,667,667,667,,
1993-04-19,576,576,576,576,,
1993-04-20,572,572,572,572,,
1993-04-21,613,613,613,613,,
1993-04-22,559,559,559,559,,
1993-04-23,574,574,574,574,,
1993-04-26,613,613,613,613,,
1993-04-27,614,614,614,614,,
1993-04-28,617,617,617,617,,
1993-04-29,614,614,614,614,,
1993-04-30,613,613,613,613,,
1993-05-03,614,614,614,614,,
1993-05-04,551,551,551,551,,
1993-05-05,625,625,625,625,,
1993-05-06,627,627,627,627,,
1993-05-07,658,658,658,658,,
1993-05-10,600,600,600,600,,
1993-05-11,603,603,603,603,,
1993-05-13,513,513,513,513,,
1993-05-14,606,606,606,606,,
1993-05-17,612,612,612,612,,
1993-05-18,617,617,617,617,,
1993-05-19,579,579,579,579,,
1993-05-20,604,604,604,604,,
1993-05-21,595,595,595,595,,
1993-05-24,599,599,599,599,,
1993-05-25,590,590,590,590,,
1993-05-26,640,640,640,640,,
1993-05-27,629,629,629,629,,
1993-05-28,658,658,658,658,,
1993-06-01,606,606,606,606,,
1993-06-02,633,633,633,633,,
1993-06-03,658,658,658,658,,
1993-06-04,588,588,588,588,,
1993-06-07,635,635,635,635,,
1993-06-08,604,604,604,604,,
1993-06-09,647,647,647,647,,
1993-06-10,689,689,689,689,,
1993-06-11,670,670,670,670,,
1993-06-14,641,641,641,641,,
1993-06-15,643,643,643,643,,
1993-06-16,708,708,708,708,,
1993-06-17,660,660,660,660,,
1993-06-18,638,638,638,638,,
1993-06-21,624,624,624,624,,
1993-06-22,671,671,671,671,,
1993-06-23,651,651,651,651,,
1993-06-24,645,645,645,645,,
1993-06-25,652,652,652,652,,
1993-06-28,584,584,584,584,,
1993-06-29,619,619,619,619,,
1993-06-30,590,590,590,590,,
1993-07-01,562,562,562,562,,
1993-07-02,628,628,628,628,,
1993-07-06,563,563,563,563,,
1993-07-07,669,669,669,669,,
1993-07-08,586,586,586,586,,
1993-07-09,659,659,659,659,,
1993-07-12,647,647,647,647,,
1993-07-13,657,657,657,657,,
1993-07-14,606,606,606,606,,
1993-07-15,623,623,623,623,,
1993-07-16,682,682,682,682,,
1993-07-19,668,668,668,668,,
1993-07-20,666,666,666,666,,
1993-07-21,624,624,624,624,,
1993-07-22,605,605,605,605,,
1993-07-23,681,681,681,681,,
1993-07-26,606,606,606,606,,
1993-07-27,676,676,676,676,,
1993-07-28,670,670,670,670,,
1993-07-29,623,623,623,623,,
1993-07-30,639,639,639,639,,
1993-08-02,628,628,628,628,,
1993-08-03,638,638,638,638,,
1993-08-04,669,669,669,669,,
1993-08-05,644,644,644,644,,
1993-08-06,730,730,730,730,,
1993-08-09,610,610,610,610,,
1993-08-10,648,648,648,648,,
1993-08-11,667,667,667,667,,
1993-08-12,701,701,701,701,,
1993-08-13,694,694,694,694,,
1993-08-16,636,636,636,636,,
1993-08-17,653,653,653,653,,
1993-08-18,595,595,595,595,,
1993-08-19,656,656,656,656,,
1993-08-20,679,679,679,679,,
1993-08-23,649,649,649,649,,
1993-08-24,618,618,618,618,,
1993-09-13,612,612,612,612,,
1993-09-14,590,590,590,590,,
1993-09-15,670,670,670,670,,
1993-09-16,676,676,676,676,,
1993-09-17,681,681,681,681,,
1993-09-20,623,623,623,623,,
1993-09-21,574,574,574,574,,
1993-09-22,644,644,644,644,,
1993-09-23,621,621,621,621,,
1993-09-24,667,667,667,667,,
1993-09-27,629,629,629,629,,
1993-09-28,649,649,649,649,,
1993-09-29,631,631,631,631,,
1993-09-30,632,632,632,632,,
1993-10-01,630,630,630,630,,
1993-10-04,605,605,605,605,,
1993-10-05,629,629,629,629,,
1993-10-06,655,655,655,655,,
1993-10-07,678,678,678,678,,
1993-10-08,674,674,674,674,,
1993-10-11,664,664,664,664,,
1993-10-12,649,649,649,649,,
1993-10-13,677,677,677,677,,
1993-10-14,558,558,558,558,,
1993-10-15,616,616,616,616,,
1993-10-18,574,574,574,574,,
1993-10-19,647,647,647,647,,
1993-10-20,635,635,635,635,,
1993-10-21,632,632,632,632,,
1993-10-22,651,651,651,651,,
1993-10-25,662,662,662,662,,
1993-10-26,617,617,617,617,,
1993-10-27,663,663,663,663,,
1993-10-28,651,651,651,651,,
1993-10-29,658,658,658,658,,
1993-11-01,620,620,620,620,,
1993-11-02,633,633,633,633,,
1993-11-03,563,563,563,563,,
1993-11-04,555,555,555,555,,
1993-11-05,557,557,557,557,,
1993-11-08,618,618,618,618,,
1993-11-09,578,578,578,578,,
1993-11-10,616,616,616,616,,
1993-11-11,636,636,636,636,,
1993-11-12,607,607,607,607,,
1993-11-15,590,590,590,590,,
1993-11-16,632,632,632,632,,
1993-11-17,613,613,613,613,,
1993-11-18,626,626,626,626,,
1993-11-19,580,580,580,580,,
1993-11-22,489,489,489,489,,
1993-11-23,617,617,617,617,,
1993-11-24,691,691,691,691,,
1993-11-26,678,678,678,678,,
1993-11-29,575,575,575,575,,
1993-11-30,627,627,627,627,,
1993-12-01,566,566,566,566,,
1993-12-02,671,671,671,671,,
1993-12-03,663,663,663,663,,
1993-12-06,628,628,628,628,,
1993-12-07,653,653,653,653,,
1993-12-08,655,655,655,655,,
1993-12-09,665,665,665,665,,
1993-12-10,660,660,660,660,,
1993-12-13,682,682,682,682,,
1993-12-14,637,637,637,637,,
1993-12-15,660,660,660,660,,
1993-12-16,640,640,640,640,,
1993-12-17,590,590,590,590,,
1993-12-20,613,613,613,613,,
1993-12-21,622,622,622,622,,
1993-12-22,627,627,627,627,,
1993-12-23,644,644,644,644,,
1993-12-27,617,617,617,617,,
1993-12-28,668,668,668,668,,
1993-12-29,696,696,696,696,,
1993-12-30,668,668,668,668,,
1994-01-03,503,503,503,503,,
1994-01-04,600,600,600,600,,
1994-01-05,564,564,564,564,,
1994-01-06,617,617,617,617,,
1994-01-07,590,590,590,590,,
1994-01-10,589,589,589,589,,
1994-01-11,604,604,604,604,,
1994-01-12,663,663,663,663,,
1994-01-13,658,658,658,658,,
1994-01-14,627,627,627,627,,
1994-01-17,644,644,644,644,,
1994-01-18,626,626,626,626,,
1994-01-19,634,634,634,634,,
1994-01-20,644,644,644,644,,
1994-01-21,709,709,709,709,,
1994-01-24,640,640,640,640,,
1994-01-25,661,661,661,661,,
1994-01-26,681,681,681,681,,
1994-01-27,650,650,650,650,,
1994-01-28,671,671,671,671,,
1994-01-31,620,620,620,620,,
1994-02-01,673,673,673,673,,
1994-02-02,624,624,624,624,,
1994-02-03,645,645,645,645,,
1994-02-04,407,407,407,407,,
1994-02-07,539,539,539,539,,
1994-02-08,610,610,610,610,,
1994-02-09,607,607,607,607,,
1994-02-10,609,609,609,609,,
1994-02-11,664,664,664,664,,
1994-02-14,614,614,614,614,,
1994-02-15,687,687,687,687,,
1994-02-16,624,624,624,624,,
1994-02-17,621,621,621,621,,
1994-02-18,626,626,626,626,,
1994-02-22,617,617,617,617,,
1994-02-23,639,639,639,639,,
1994-02-24,518,518,518,518,,
1994-02-25,654,654,654,654,,
1994-02-28,575,575,575,575,,
1994-03-01,629,629,629,629,,
1994-03-02,570,570,570,570,,
1994-03-03,626,626,626,626,,
1994-03-04,667,667,667,667,,
1994-03-07,591,591,591,591,,
1994-03-08,655,655,655,655,,
1994-03-09,653,653,653,653,,
1994-03-10,603,603,603,603,,
1994-03-11,684,684,684,684,,
1994-03-14,699,699,699,699,,
1994-03-15,677,677,677,677,,
1994-03-16,625,625,625,625,,
1994-03-17,609,609,609,609,,
1994-03-18,637,637,637,637,,
1994-03-21,600,600,600,600,,
1994-03-22,668,668,668,668,,
1994-03-23,641,641,641,641,,
1994-03-24,532,532,532,532,,
1994-03-25,682,682,682,682,,
1994-03-28,572,572,572,572,,
1994-03-29,480,480,480,480,,
1994-03-30,398,398,398,398,,
1994-03-31,521,521,521,521,,
1994-04-04,325,325,325,325,,
1994-04-05,332,332,332,332,,
1994-06-20,601,601,601,601,,
1994-06-21,629,629,629,629,,
1994-06-22,712,712,712,712,,
1994-06-23,701,701,701,701,,
1994-06-24,526,526,526,526,,
1994-06-27,690,690,690,690,,
1994-06-28,691,691,691,691,,
1994-06-29,728,728,728,728,,
1994-06-30,601,601,601,601,,
1994-07-01,679,679,679,679,,
1994-07-05,706,706,706,706,,
1994-07-06,722,722,722,722,,
1994-07-07,739,739,739,739,,
1994-07-08,685,685,685,685,,
1994-07-11,690,690,690,690,,
1994-07-12,752,752,752,752,,
1994-07-13,763,763,763,763,,
1994-07-14,621,621,621,621,,
1994-07-15,759,759,759,759,,
1994-07-18,743,743,743,743,,
1994-07-19,780,780,780,780,,
1994-07-20,693,693,693,693,,
1994-07-21,758,758,758,758,,
1994-07-22,780,780,780,780,,
1994-07-25,711,711,711,711,,
1994-07-26,786,786,786,786,,
1994-07-27,698,698,698,698,,
1994-07-28,760,760,760,760,,
1994-07-29,627,627,627,627,,
1994-08-01,654,654,654,654,,
1994-08-02,675,675,675,675,,
1994-08-03,731,731,731,731,,
1994-08-04,731,731,731,731,,
1994-08-05,727,727,727,727,,
1994-08-08,740,740,740,740,,
1994-08-09,744,744,744,744,,
1994-08-10,717,717,717,717,,
1994-08-11,722,722,722,722,,
1994-08-12,771,771,771,771,,
1994-08-15,761,761,761,761,,
1994-08-16,705,705,705,705,,
1994-08-17,707,707,707,707,,
1994-08-18,716,716,716,716,,
1994-08-19,783,783,783,783,,
1994-08-22,712,712,712,712,,
1994-08-23,764,764,764,764,,
1994-08-24,718,718,718,718,,
1994-08-25,723,723,723,723,,
1994-08-26,703,703,703,703,,
1994-08-29,731,731,731,731,,
1994-08-30,747,747,747,747,,
1994-08-31,711,711,711,711,,
1994-09-01,733,733,733,733,,
1994-09-02,821,821,821,821,,
1994-09-06,752,752,752,752,,
1994-09-07,746,746,746,746,,
1994-09-08,741,741,741,741,,
1994-09-09,615,615,615,615,,
1994-09-12,744,744,744,744,,
1994-09-16,744,744,744,744,,
1994-09-20,597,597,597,597,,
1994-09-21,692,692,692,692,,
1994-09-22,703,703,703,703,,
1994-09-23,732,732,732,732,,
1994-09-26,734,734,734,734,,
1994-09-27,710,710,710,710,,
1994-09-28,668,668,668,668,,
1994-09-29,722,722,722,722,,
1994-09-30,724,724,724,724,,
1994-10-03,680,680,680,680,,
1994-10-04,601,601,601,601,,
1994-10-05,572,572,572,572,,
1994-10-06,726,726,726,726,,
1994-10-07,700,700,700,700,,
1994-10-10,679,679,679,679,,
1994-10-11,636,636,636,636,,
1994-10-12,744,744,744,744,,
1994-10-13,684,684,684,684,,
1994-10-14,768,768,768,768,,
1994-10-17,730,730,730,730,,
1994-10-18,705,705,705,705,,
1994-10-19,762,762,762,762,,
1994-10-20,697,697,697,697,,
1994-10-21,771,771,771,771,,
1994-10-24,706,706,706,706,,
1994-10-25,685,685,685,685,,
1994-10-26,699,699,699,699,,
1994-10-27,690,690,690,690,,
1994-10-28,626,626,626,626,,
1994-10-31,686,686,686,686,,
1994-11-01,656,656,656,656,,
1994-11-02,703,703,703,703,,
1994-11-03,772,772,772,772,,
1994-11-04,728,728,728,728,,
1994-11-07,699,699,699,699,,
1994-11-08,753,753,753,753,,
1994-11-09,718,718,718,718,,
1994-11-10,761,761,761,761,,
1994-11-11,700,700,700,700,,
1994-11-14,642,642,642,642,,
1994-11-15,687,687,687,687,,
1994-11-16,682,682,682,682,,
1994-11-17,728,728,728,728,,
1994-11-18,720,720,720,720,,
1994-11-21,649,649,649,649,,
1994-11-22,565,565,565,565,,
1994-11-23,553,553,553,553,,
1994-11-25,680,680,680,680,,
1994-11-28,675,675,675,675,,
1994-11-29,711,711,711,711,,
1994-11-30,687,687,687,687,,
1994-12-01,702,702,702,702,,
1994-12-02,622,622,622,622,,
1994-12-05,691,691,691,691,,
1994-12-06,721,721,721,721,,
1994-12-07,695,695,695,695,,
1994-12-08,578,578,578,578,,
1994-12-09,683,683,683,683,,
1994-12-12,695,695,695,695,,
1994-12-13,695,695,695,695,,
1994-12-14,654,654,654,654,,
1994-12-15,642,642,642,642,,
1994-12-16,642,642,642,642,,
1994-12-19,676,676,676,676,,
1994-12-20,704,704,704,704,,
1994-12-21,627,627,627,627,,
1994-12-22,657,657,657,657,,
1994-12-23,751,751,751,751,,
1994-12-27,677,677,677,677,,
1994-12-28,763,763,763,763,,
1994-12-29,715,715,715,715,,
1994-12-30,609,609,609,609,,
1995-01-03,547,547,547,547,,
1995-01-04,590,590,590,590,,
1995-01-05,711,711,711,711,,
1995-01-06,752,752,752,752,,
1995-01-09,733,733,733,733,,
1995-01-10,671,671,671,671,,
1995-01-11,716,716,716,716,,
1995-01-12,747,747,747,747,,
1995-01-13,635,635,635,635,,
1995-01-16,710,710,710,710,,
1995-01-17,692,692,692,692,,
1995-01-18,724,724,724,724,,
1995-01-23,691,691,691,691,,
1995-01-24,741,741,741,741,,
1995-01-25,789,789,789,789,,
1995-01-26,822,822,822,822,,
1995-01-27,696,696,696,696,,
1995-01-30,710,710,710,710,,
1995-01-31,715,715,715,715,,
1995-02-01,727,727,727,727,,
1995-02-02,742,742,742,742,,
1995-02-03,556,556,556,556,,
1995-02-06,689,689,689,689,,
1995-02-07,784,784,784,784,,
1995-02-08,778,778,778,778,,
1995-02-09,749,749,749,749,,
1995-02-10,793,793,793,793,,
1995-02-13,742,742,742,742,,
1995-02-14,788,788,788,788,,
1995-02-15,737,737,737,737,,
1995-02-16,759,759,759,759,,
1995-02-17,816,816,816,816,,
1995-02-21,748,748,748,748,,
1995-02-22,781,781,781,781,,
1995-02-23,737,737,737,737,,
1995-02-24,789,789,789,789,,
1995-02-27,703,703,703,703,,
1995-02-28,674,674,674,674,,
1995-03-01,710,710,710,710,,
1995-03-02,766,766,766,766,,
1995-03-03,789,789,789,789,,
1995-03-06,725,725,725,725,,
1995-03-07,667,667,667,667,,
1995-03-08,779,779,779,779,,
1995-03-09,785,785,785,785,,
1995-03-10,717,717,717,717,,
1995-03-13,748,748,748,748,,
1995-03-14,731,731,731,731,,
1995-03-15,829,829,829,829,,
1995-03-16,789,789,789,789,,
1995-03-17,776,776,776,776,,
1995-03-20,808,808,808,808,,
1995-03-21,807,807,807,807,,
1995-03-22,836,836,836,836,,
1995-03-23,870,870,870,870,,
1995-03-24,702,702,702,702,,
1995-03-27,799,799,799,799,,
1995-03-28,752,752,752,752,,
1995-03-29,837,837,837,837,,
1995-03-30,822,822,822,822,,
1995-03-31,731,731,731,731,,
1995-04-03,764,764,764,764,,
1995-04-04,707,707,707,707,,
1995-04-05,805,805,805,805,,
1995-04-06,844,844,844,844,,
1995-04-07,821,821,821,821,,
1995-04-10,816,816,816,816,,
1995-04-11,777,777,777,777,,
1995-04-12,817,817,817,817,,
1995-04-13,805,805,805,805,,
1995-04-17,744,744,744,744,,
1995-04-18,782,782,782,782,,
1995-04-19,802,802,802,802,,
1995-04-20,803,803,803,803,,
1995-04-21,805,805,805,805,,
1995-04-24,747,747,747,747,,
1995-04-25,763,763,763,763,,
1995-04-26,744,744,744,744,,
1995-04-27,766,766,766,766,,
1995-04-28,801,801,801,801,,
1995-05-01,767,767,767,767,,
1995-05-02,792,792,792,792,,
1995-05-03,727,727,727,727,,
1995-05-04,718,718,718,718,,
1995-05-05,696,696,696,696,,
1995-05-08,737,737,737,737,,
1995-05-09,719,719,719,719,,
1995-05-10,765,765,765,765,,
1995-05-11,751,751,751,751,,
1995-05-12,774,774,774,774,,
1995-05-15,743,743,743,743,,
1995-05-16,732,732,732,732,,
1995-05-17,765,765,765,765,,
1995-05-18,671,671,671,671,,
1995-05-19,802,802,802,802,,
1995-05-22,778,778,778,778,,
1995-05-23,759,759,759,759,,
1995-05-24,768,768,768,768,,
1995-05-25,748,748,748,748,,
1995-05-26,782,782,782,782,,
1995-05-30,725,725,725,725,,
1995-05-31,730,730,730,730,,
1995-06-01,830,830,830,830,,
1995-06-02,631,631,631,631,,
1995-06-05,723,723,723,723,,
1995-06-06,786,786,786,786,,
1995-06-07,757,757,757,757,,
1995-06-08,781,781,781,781,,
1995-06-09,743,743,743,743,,
1995-06-12,799,799,799,799,,
1995-06-13,648,648,648,648,,
1995-06-14,770,770,770,770,,
1995-06-15,819,819,819,819,,
1995-06-16,828,828,828,828,,
1995-06-19,708,708,708,708,,
1995-06-20,776,776,776,776,,
1995-06-21,771,771,771,771,,
1995-06-22,753,753,753,753,,
1995-06-23,773,773,773,773,,
1995-06-26,732,732,732,732,,
1995-06-27,798,798,798,798,,
1995-06-28,773,773,773,773,,
1995-06-29,760,760,760,760,,
1995-06-30,694,694,694,694,,
1995-07-03,844,844,844,844,,
1995-07-05,644,644,644,644,,
1995-07-06,661,661,661,661,,
1995-07-07,671,671,671,671,,
1995-07-10,684,684,684,684,,
1995-07-11,700,700,700,700,,
1995-07-12,721,721,721,721,,
1995-07-13,725,725,725,725,,
1995-07-14,760,760,760,760,,
1995-07-17,746,746,746,746,,
1995-07-18,742,742,742,742,,
1995-07-19,527,527,527,527,,
1995-07-20,668,668,668,668,,
1995-07-21,776,776,776,776,,
1995-07-24,703,703,703,703,,
1995-07-25,748,748,748,748,,
1995-07-26,757,757,757,757,,
1995-07-27,676,676,676,676,,
1995-07-28,773,773,773,773,,
1995-07-31,814,814,814,814,,
1995-08-01,771,771,771,771,,
1995-08-02,753,753,753,753,,
1995-08-03,815,815,815,815,,
1995-08-04,818,818,818,818,,
1995-08-07,812,812,812,812,,
1995-08-08,881,881,881,881,,
1995-08-09,835,835,835,835,,
1995-08-10,847,847,847,847,,
1995-08-11,821,821,821,821,,
1995-08-14,804,804,804,804,,
1995-08-15,777,777,777,777,,
1995-08-16,766,766,766,766,,
1995-08-17,791,791,791,791,,
