Date,baseline,window_5,window_10,window_20,baseline_return,challenger_return,baseline_position,challenger_position
2007-04-04,17400.347296648662,16596.62280105432,16734.412650451217,16299.114112831458,0.003022863536917386,0.0,True,False
2007-04-05,17508.511565479053,16699.79094705308,16734.412650451217,16299.114112831458,0.006216213216113431,0.0,True,False
2007-04-09,17462.638326466164,16656.03659941968,16734.412650451217,16299.114112831458,-0.0026200536145708497,0.0,True,False
2007-04-10,17547.045086249876,16736.54459906514,16734.412650451217,16299.114112831458,0.00483356284461256,0.0,True,False
2007-04-11,17365.097334038757,16563.00103918865,16734.412650451217,16299.114112831458,-0.010369139152306417,0.0,True,False
2007-04-12,17513.823203680542,16704.857239936948,16734.412650451217,16299.114112831458,0.008564643594035859,0.0,True,False
2007-04-13,17546.27248432966,16735.807683736577,16734.412650451217,16299.114112831458,0.0018527811016328943,0.0,True,False
2007-04-16,17711.512720016082,16893.4154496329,16734.412650451217,16299.114112831458,0.009417398244213837,0.0,True,False
2007-04-17,17720.687367818664,16902.16631915958,16734.412650451217,16299.114112831458,0.0005180047547386213,0.0,True,False
2007-04-18,17696.35040733183,16878.953486309863,16734.412650451217,16299.114112831458,-0.0013733643611947288,0.0,True,False
2007-04-19,17697.12300925204,16879.69040163842,16734.412650451217,16299.114112831458,4.3658828087655976e-05,0.0,True,False
2007-04-20,17826.726981368458,17003.307948004796,16734.412650451217,16299.114112831458,0.00732344867855983,0.0,True,False
2007-04-23,17868.157759340094,17042.825032498964,16734.412650451217,16299.114112831458,0.0023240821500738473,0.0,True,False
2007-04-24,17952.081642923673,17122.872460064074,16734.412650451217,16299.114112831458,0.004696840307429451,0.0,True,False
2007-04-25,18168.989632024615,17329.761438558016,16734.412650451217,16299.114112831458,0.012082609327171978,0.0,True,False
2007-04-26,18248.56762980697,17405.663717399962,16734.412650451217,16299.114112831458,0.004379880191141217,0.0,True,False
2007-04-27,18262.957340571014,17419.388765394444,16734.412650451217,16299.114112831458,0.0007885391914563833,0.0,True,False
2007-04-30,18037.840456067766,17204.67006153452,16734.412650451217,16299.114112831458,-0.012326420103011104,0.0,True,False
2007-05-01,18092.695192403182,17256.991049862463,16734.412650451217,16299.114112831458,0.0030410922232635418,0.0,True,False
2007-05-02,18250.112833647403,17407.13754805709,16734.412650451217,16299.114112831458,0.008700618651350522,0.0,True,False
2007-05-03,18307.18880050344,17461.57716795465,16734.412650451217,16299.114112831458,0.0031274309028275216,0.0,True,False
2007-05-04,18307.768251943606,17462.129854451076,16734.412650451217,16299.114112831458,3.1651579413871644e-05,0.0,True,False
2007-05-07,18310.279208184307,17464.5248292689,16734.412650451217,16299.114112831458,0.00013715250303292237,0.0,True,False
2007-05-08,18347.65382607481,17500.173108288112,16734.412650451217,16299.114112831458,0.002041182303424316,0.0,True,False
2007-05-09,18403.8606157706,17553.783698441046,16734.412650451217,16299.114112831458,0.0030634319912834496,0.0,True,False
2007-05-10,18109.789009887983,17273.29530150691,16734.412650451217,16299.114112831458,-0.01597879988455375,0.0,True,False
2007-05-11,18337.61000111199,17490.593209016803,16734.412650451217,16299.114112831458,0.012579991467576823,0.0,True,False
2007-05-14,18234.177919042926,17391.93866940549,16734.412650451217,16299.114112831458,-0.005640434171235498,0.0,True,False
2007-05-15,18076.85685303873,17241.88428562693,16734.412650451217,16299.114112831458,-0.008627812380831101,0.0,True,False
2007-05-16,18267.8826778124,17424.086600614028,16734.412650451217,16299.114112831458,0.010567424764530209,0.0,True,False
2007-05-17,18201.342337433707,17360.619767941575,16734.412650451217,16299.114112831458,-0.0036424768842810984,0.0,True,False
2007-05-18,18319.64700646694,17473.459927627722,16734.412650451217,16299.114112831458,0.006499777150497543,0.0,True,False
2007-05-21,18457.073573025555,17604.53874169579,16734.412650451217,16299.114112831458,0.0075015946819336765,0.0,True,False
2007-05-22,18508.161874999907,17653.267267796993,16734.412650451217,16299.114112831458,0.0027679524477279838,0.0,True,False
2007-05-23,18391.88528600724,17542.361510848325,16734.412650451217,16299.114112831458,-0.00628244932035793,0.0,True,False
2007-05-24,18103.994495486353,17267.76843654269,16734.412650451217,16299.114112831458,-0.015653141917969515,0.0,True,False
2007-05-25,18245.477222126105,17402.716056085716,16734.412650451217,16299.114112831458,0.007815000533447192,0.0,True,False
2007-05-29,18347.2675251147,17499.80465062383,16734.412650451217,16299.114112831458,0.005578933439195355,0.0,True,False
2007-05-30,18523.903639124328,17668.281917616456,16734.412650451217,16299.114112831458,0.009627379868301311,0.0,True,False
2007-05-31,18621.54120679176,17761.40959226355,16734.412650451217,16299.114112831458,0.005270895895896022,0.0,True,False
2007-06-01,18622.21723347195,17762.054393176044,16734.412650451217,16299.114112831458,3.630347631711217e-05,0.0,True,False
2007-06-04,18675.04388976679,17812.44097876651,16734.412650451217,16299.114112831458,0.0028367543795959627,0.0,True,False
2007-06-05,18661.71650664305,17799.729189348807,16734.412650451217,16299.114112831458,-0.0007136466828354671,0.0,True,False
2007-06-06,18492.70983659556,17638.52896122574,16734.412650451217,16299.114112831458,-0.009056330374932364,0.0,True,False
2007-06-07,18177.101952186895,17337.499049507926,16734.412650451217,16299.114112831458,-0.01706661096169393,0.0,True,False
2007-06-08,18409.751705412255,17559.402677821334,16734.412650451217,16299.114112831458,0.012799056408294485,0.0,True,False
2007-06-11,18368.22435220059,17519.793478911095,16734.412650451217,16299.114112831458,-0.0022557258716019435,0.0,True,False
2007-06-12,18259.19090620996,17415.796303167703,16734.412650451217,16299.114112831458,-0.005935981829270687,0.0,True,False
2007-06-13,18483.245463072904,17629.501748450846,16734.412650451217,16299.114112831458,0.012270782315263684,0.0,True,False
2007-06-14,18586.29124418185,17727.787830397883,16734.412650451217,16299.114112831458,0.005575091307141955,0.0,True,False
2007-06-15,18758.871198110344,17892.39629191555,16734.412650451217,16299.114112831458,0.009285335716587184,0.0,True,False
2007-06-18,18777.799945155657,17910.45071746533,16734.412650451217,16299.114112831458,0.0010090557606270423,0.0,True,False
2007-06-19,18752.49723226855,17886.316740454906,16734.412650451217,16299.114112831458,-0.001347480160668879,0.0,True,False
2007-06-20,18562.92003609529,17705.496141708863,16734.412650451217,16299.114112831458,-0.010109437363203244,0.0,True,False
2007-06-21,18748.344496947382,17882.355820563884,16734.412650451217,16299.114112831458,0.009988970511726425,0.0,True,False
2007-06-22,18561.1816817748,17703.838082219598,16734.412650451217,16299.114112831458,-0.009982898234191073,0.0,True,False
2007-06-25,18473.877664790274,17620.566650092027,16734.412650451217,16299.114112831458,-0.004703580756943437,0.0,True,False
2007-06-26,18432.736612538716,17581.325908846073,16734.412650451217,16299.114112831458,-0.0022269852057085204,0.0,True,False
2007-06-27,18668.57334868497,17806.2693128898,16734.412650451217,16299.114112831458,0.012794450498784249,0.0,True,False
2007-06-28,18655.149390321203,17793.46540905602,16734.412650451217,16299.114112831458,-0.0007190671784630398,0.0,True,False
2007-06-29,18678.61717364779,17815.84921216111,16734.412650451217,16299.114112831458,0.001257978847318375,0.0,True,False
2007-07-02,18871.960804182116,18000.262273133896,16734.412650451217,16299.114112831458,0.010351067680058001,0.0,True,False
2007-07-03,18978.96617013218,18102.325046139813,16734.412650451217,16299.114112831458,0.005670071438806268,0.0,True,False
2007-07-05,19132.134500815213,18248.418510027346,16734.412650451217,16299.114112831458,0.008070425401994763,0.0,True,False
2007-07-06,19202.15154983488,18315.20146167833,16734.412650451217,16299.114112831458,0.003659656951328971,0.0,True,False
2007-07-09,19210.746746197296,18323.39964470859,16734.412650451217,16299.114112831458,0.0004476163173749992,0.0,True,False
2007-07-10,19043.57500571033,18163.949590490858,16734.412650451217,16299.114112831458,-0.008701990750050292,0.0,True,False
2007-07-11,19161.300223303406,18276.237063680583,16734.412650451217,16299.114112831458,0.006181886413542337,0.0,True,False
2007-07-12,19518.14573520366,18616.599831060426,16734.412650451217,16299.114112831458,0.01862324099834667,0.0,True,False
2007-07-13,19625.63397735386,18719.123176146695,16734.412650451217,16299.114112831458,0.005507092917967693,0.0,True,False
2007-07-16,19585.651827982627,18680.98780789358,16734.412650451217,16299.114112831458,-0.0020372411621132347,0.0,True,False
2007-07-17,19718.53935825996,18807.737244406348,16734.412650451217,16299.114112831458,0.006784942949280559,0.0,True,False
2007-07-18,19681.840767049653,18772.733766299625,16734.412650451217,16299.114112831458,-0.0018611211785793946,0.0,True,False
2007-07-19,19826.800202330374,18910.997504821175,16734.412650451217,16299.114112831458,0.00736513606610445,0.0,True,False
2007-07-20,19661.559966643956,18753.389738924856,16734.412650451217,16299.114112831458,-0.008334185748590794,0.0,True,False
2007-07-23,19665.905852445172,18757.53488764802,16734.412650451217,16299.114112831458,0.00022103463858358374,0.0,True,False
2007-07-24,19320.359643628093,18427.949506948404,16734.412650451217,16299.114112831458,-0.01757082594667847,0.0,True,False
2007-07-25,19422.632822816828,18525.49867356688,16734.412650451217,16299.114112831458,0.005293544275324358,0.0,True,False
2007-07-26,19185.637183790244,18299.449896530303,16734.412650451217,16299.114112831458,-0.012202034666905281,0.0,True,False
2007-07-27,19206.366612796348,18019.329957260452,16734.412650451217,16299.114112831458,0.0010804660177572423,0.0,False,False
2007-07-30,19206.366612796348,18182.740931369208,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-07-31,19206.366612796348,17797.057871282766,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-01,19206.366612796348,17916.99084100632,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-02,19206.366612796348,18115.221064389658,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-03,19206.366612796348,17672.70340958783,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-06,19206.366612796348,18002.565133535656,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-07,19206.366612796348,18069.532314018783,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-08,19206.366612796348,18306.266363319508,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-09,19206.366612796348,17840.351646835818,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-10,19206.366612796348,17733.314695362104,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-13,19206.366612796348,17818.704759059292,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-14,19206.366612796348,17513.898156282594,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-15,19206.366612796348,17178.60168178662,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-16,19206.366612796348,17005.1502363262,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-17,19206.366612796348,17398.386678530405,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-20,19206.366612796348,17437.719534192434,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-21,19206.366612796348,17602.9727966226,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-22,19206.366612796348,17840.44376125189,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-23,19206.366612796348,17795.3998117935,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-24,19206.366612796348,18067.137339200952,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-27,19206.366612796348,17939.190415279274,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-28,19206.366612796348,17494.738357739967,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-29,19206.366612796348,18006.98662550703,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-30,19206.366612796348,18088.968455809616,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-08-31,19206.366612796348,18319.070267153285,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-09-04,19206.366612796348,18611.809881424768,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-09-05,19206.366612796348,18371.114912233017,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-09-06,19206.366612796348,18410.631996727185,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-09-07,19206.366612796348,18039.226671131644,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-09-10,19206.366612796348,18056.26783810465,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-09-11,19206.366612796348,18321.373127555045,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-09-12,19206.366612796348,18321.1888987229,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-09-13,19206.366612796348,18410.263539062904,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-09-14,19206.366612796348,18430.436596182302,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-09-17,19206.366612796348,18267.02562207355,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-09-18,19206.366612796348,18748.69190370527,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-09-19,19206.366612796348,18803.868438931393,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-09-20,19206.366612796348,18723.26832486986,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-09-21,19206.366612796348,18878.665344780497,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-09-24,19206.366612796348,18950.238246067136,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-09-25,19206.366612796348,19130.598272732823,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-09-26,19206.366612796348,19236.99042329405,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-09-27,19206.366612796348,19310.77407056638,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-09-28,19206.366612796348,19262.13765888125,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-01,19206.366612796348,19500.345538839098,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-02,19206.366612796348,19490.397181903503,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-03,19206.366612796348,19371.753814004933,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-04,19206.366612796348,19395.242990102863,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-05,19206.366612796348,19801.559679389058,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-08,19206.366612796348,19926.74317082863,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-09,19206.366612796348,19999.974131604533,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-10,19206.366612796348,20053.124149677104,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-11,19206.366612796348,19720.95956532753,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-12,19206.366612796348,20062.427705700207,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-15,19206.366612796348,19886.765514254104,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-16,19206.366612796348,19815.100498551394,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-17,19206.366612796348,20073.020863548296,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-18,19206.366612796348,20150.21274421523,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-19,19206.366612796348,19630.318979914326,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-22,19206.366612796348,19873.224695091765,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-23,19206.366612796348,20312.886802995417,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-24,19206.366612796348,20160.068986734757,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-25,19206.366612796348,19910.71526243239,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-26,19206.366612796348,20215.337636376946,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-29,19206.366612796348,20296.67466576704,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-30,19206.366612796348,20335.27060610051,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-10-31,19206.366612796348,20624.233529313107,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-01,19206.366612796348,20238.182011562385,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-02,19206.366612796348,20392.842116144457,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-05,19206.366612796348,20269.593027442366,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-06,19206.366612796348,20485.96979079155,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-07,19206.366612796348,19983.57776554401,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-08,19206.366612796348,19400.769855067083,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-09,19206.366612796348,18738.83566118574,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-12,19206.366612796348,18258.551095795083,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-13,19206.366612796348,19031.57527545723,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-14,19206.366612796348,18773.378567212116,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-15,19206.366612796348,18644.234155881524,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-16,19206.366612796348,18870.743504998445,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-19,19206.366612796348,18617.6130896372,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-20,19206.366612796348,18698.673775779083,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-21,19206.366612796348,18481.652211517405,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-23,19206.366612796348,18689.09387650777,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-26,19206.366612796348,18324.87347536571,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-27,19206.366612796348,18733.861482717944,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-28,19206.366612796348,19301.562628959346,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-29,19206.366612796348,19366.31906345678,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-11-30,19206.366612796348,19243.62266125111,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-03,19206.366612796348,19044.194950458863,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-04,19206.366612796348,18966.910955375864,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-05,19206.366612796348,19337.67148005891,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-06,19206.366612796348,19598.72373520221,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-07,19206.366612796348,19620.37062297873,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-10,19206.366612796348,19665.32245802105,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-11,19206.366612796348,19194.06510540528,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-12,19206.366612796348,19356.554935353328,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-13,19206.366612796348,19295.02250541835,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-14,19206.366612796348,19087.120268347633,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-17,19206.366612796348,18614.481199490805,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-18,19206.366612796348,18694.52862705592,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-19,19206.366612796348,18708.437903882535,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-20,19206.366612796348,19064.736465242546,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-21,19206.366612796348,19452.446042482537,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-24,19206.366612796348,19607.65883356103,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-26,19206.366612796348,19684.298027731536,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-27,19206.366612796348,19400.12505415459,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-28,19206.366612796348,19408.968038097344,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2007-12-31,19206.366612796348,19205.210949749788,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2008-01-02,19206.366612796348,18880.783976350114,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2008-01-03,19206.366612796348,18899.66743164453,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2008-01-04,19206.366612796348,18086.849824240002,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2008-01-07,19206.366612796348,18030.844259269245,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2008-01-08,19206.366612796348,17596.893245161955,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2008-01-09,19206.366612796348,17954.941980427302,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2008-01-10,19206.366612796348,17995.840781162522,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2008-01-11,19206.366612796348,17619.73762034739,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2008-01-14,19206.366612796348,17954.481408346946,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2008-01-15,19206.366612796348,17447.29943346375,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2008-01-16,19206.366612796348,17246.49000643045,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2008-01-17,19206.366612796348,16968.39658431414,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2008-01-18,19206.366612796348,16986.727353112135,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2008-01-22,19206.366612796348,16540.156664003214,16734.412650451217,16299.114112831458,0.0,0.0,False,False
2008-01-23,19898.594178123432,16484.151099032453,17337.413768740556,16886.402906982006,0.03604156784479384,0.03603359919973537,True,True
2008-01-24,20314.35051432346,16828.566900719394,17699.65743093857,17239.22325908119,0.02089375422596995,0.02089375422596995,True,True
2008-01-25,19894.59117515387,16480.83498005392,17333.92599879161,16883.005866951098,-0.020663192695903443,-0.020663192695903332,True,True
2008-01-28,20071.501667503228,16627.389016021807,17488.066054035535,17033.136163872685,0.008892391444077496,0.008892391444077496,True,True
2008-01-29,20100.301049978705,16651.24664978402,17513.158621168266,17057.575979650617,0.0014348394530991904,0.0014348394530989683,True,True
2008-01-30,20109.64139024102,16658.984260733927,17521.29675104915,17065.502406389405,0.0004646865854940341,0.0004646865854940341,True,True
2008-01-31,20475.582578375357,16962.13280402136,17840.137053882438,17376.048482548384,0.018197300540223615,0.018197300540223615,True,True
2008-02-01,20629.58699817665,17089.711270278756,17974.319314418473,17506.740161515318,0.00752136937797987,0.00752136937797987,True,True
2008-02-04,20335.255085386743,16845.884410940613,17717.871340671983,17256.963357020388,-0.01426746511289434,-0.01426746511289445,True,True
2008-02-05,19720.23815692396,16336.39957565566,17182.014241015066,16735.04590116037,-0.030243875765529338,-0.03024387576552945,True,True
2008-02-06,19358.411166286118,16036.659265762828,16866.758590629313,16427.991227255385,-0.018348003089952547,-0.018348003089952547,True,True
2008-02-07,19495.73640704756,16150.420569609676,16986.408476378056,16544.528572760195,0.007093828082368692,0.007093828082368914,True,True
2008-02-08,19723.018020097268,16338.702436057418,17184.436303479615,16737.40495673739,0.011658016312097175,0.011658016312097175,True,True
2008-02-11,19938.17942971135,16516.94383115349,17371.90393823574,16919.99585839878,0.010909152412416523,0.010909152412416745,True,True
2008-02-12,19798.63029841126,16401.340238985238,17250.31640251536,16801.571268432348,-0.0069990909547206215,-0.0069990909547206215,True,True
2008-02-13,20270.762259765987,16792.458049619825,17661.679491494437,17202.233267633514,0.023846698192683258,0.023846698192683258,True,True
2008-02-14,19877.02243989856,16466.28090231481,17318.618564015655,16868.096635704325,-0.019424026330225108,-0.019424026330224997,True,True
2008-02-15,19796.851185980344,16399.86640832811,17248.76628253805,16800.06147286306,-0.004033363355131603,-0.004033363355131714,True,True
2008-02-19,19623.721307546686,16256.444262506619,17097.920232245913,16653.13949152622,-0.008745324031948276,-0.008745324031948165,True,True
2008-02-20,19875.465716521507,16464.99130048983,17317.262209035507,16866.775564581196,0.012828576447322826,0.012828576447322826,True,True
2008-02-21,19640.289292059602,16270.169310501098,17112.355724534624,16667.19946276526,-0.011832498811155556,-0.011832498811155667,True,True
2008-02-22,19719.682184289293,16335.939003575308,17181.529828522154,16734.574090044967,0.0040423484119345154,0.0040423484119345154,True,True
2008-02-25,19853.33800566197,16446.660531691836,17297.982591817694,16847.997482188115,0.0067777878022377,0.0067777878022377,True,True
2008-02-26,19918.386803917394,16500.547465092972,17354.658853488152,16903.199382690396,0.003276466568839398,0.003276466568839398,True,True
2008-02-27,20014.34768066,16580.042206161663,17438.268449764397,16984.63398120914,0.0048177032451108825,0.004817703245111105,True,True
2008-02-28,19953.41307990108,16529.563506155126,17385.176840541473,16932.923482960854,-0.003044545929308584,-0.003044545929308806,True,True
2008-02-29,19406.447201920888,16076.452693505207,16908.611830016725,16468.755707626296,-0.027412146272416393,-0.027412146272416282,True,True
2008-03-03,19273.01376960208,15965.91539422082,16792.352831718355,16355.521039929316,-0.006875726964882145,-0.006875726964882034,True,True
2008-03-04,19388.989661192507,16061.990730182168,16893.401277739355,16453.940838602604,0.006017527563506819,0.006017527563507041,True,True
2008-03-05,19498.738659274728,16152.907658843575,16989.024303839768,16547.076352783377,0.005660377358490454,0.005660377358490676,True,True
2008-03-06,19042.062737163604,15774.59375204276,16591.12788216359,16159.53070259045,-0.02342079301082911,-0.02342079301082922,True,True
2008-03-07,18986.46547369743,15728.536544007597,16542.6866328726,16112.349591050039,-0.0029197080291972766,-0.0029197080291971655,True,True
2008-03-10,18603.17793936165,15411.018151813196,16208.732660260524,15787.083008090452,-0.020187408491947112,-0.020187408491947223,True,True
2008-03-11,19358.411166286118,15695.757070463336,16866.758590629313,16427.991227255385,0.040597000651512616,0.040597000651512616,True,True
2008-03-12,19294.251924246157,15695.757070463336,16810.857388947516,16373.544224537753,-0.0033142824320054887,-0.0033142824320053776,True,True
2008-03-13,19463.489994237178,15695.757070463336,16958.31255178928,16517.163528066758,0.00877142429027522,0.008771424290274998,True,True
2008-03-14,19056.851609245605,15695.757070463336,16604.01325447499,16172.0808782602,-0.020892367458866468,-0.020892367458866468,True,True
2008-03-17,18760.629389497844,15695.757070463336,16345.918278252606,15920.699915972895,-0.015544132148462841,-0.01554413214846262,True,True
2008-03-18,19581.912165420123,15695.757070463336,17061.492412779087,16617.65929564783,0.04377693087322698,0.04377693087322698,True,True
2008-03-19,19076.421845985697,15695.757070463336,16621.06457422542,16188.688629522423,-0.025814144970330077,-0.02581414497033019,True,True
2008-03-20,19481.16992401942,15695.757070463336,16973.716869063814,16532.167121536608,0.021217190587494716,0.021217190587494494,True,True
2008-03-24,20175.134966604168,15695.757070463336,17578.360542713934,17121.081755784006,0.03562234944263376,0.03562234944263376,True,True
2008-03-25,20287.88621691357,15695.757070463336,17676.599396276062,17216.76504998796,0.005588624338624504,0.005588624338624504,True,True
2008-03-26,20207.158990360684,15695.757070463336,17606.262702305547,17148.25807603128,-0.003979085139268146,-0.003979085139268035,True,True
2008-03-27,19769.16374877419,15695.757070463336,17224.642540391138,16776.56527931593,-0.021675250924458433,-0.021675250924458545,True,True
2008-03-28,19654.41099698001,15695.757070463336,17124.659801854534,16679.183465096525,-0.005804633582505381,-0.005804633582505381,True,True
2008-03-31,19814.086337654855,15695.757070463336,17263.783069818255,16814.687617440584,0.00812414784138693,0.00812414784138693,True,True
2008-04-01,20631.922083242232,15695.757070463336,17976.353846888698,17508.721768200016,0.04127547097809692,0.04127547097809692,True,True
2008-04-02,20557.644139251428,15695.757070463336,17911.63633783594,17445.687803182027,-0.0036001465927953946,-0.0036001465927953946,True,True
2008-04-03,20628.697441961198,15695.757070463336,17973.544254429824,17505.985263730676,0.003456295975768242,0.003456295975768242,True,True
2008-04-04,20747.453196724935,15695.757070463336,18077.01476291537,17606.764117980987,0.005756822751308288,0.005756822751308066,True,True
